#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

#All credit for Nahua titles go to Polokotsin

emperor_andino;Emperador;;;;;;;;;;;;;x
emperor_female_andino;Emperadora;;;;;;;;;;;;;x
empire_of_andino;Imperio of;;;;;;;;;;;;;x
empire_andino;Imperio;;;;;;;;;;;;;x

count_caribeno;Señor;;;;;;;;;;;;;x
count_female_caribeno;Señora;;;;;;;;;;;;;x
county_of_caribeno;Señorío of;;;;;;;;;;;;;x
county_caribeno;Señorío;;;;;;;;;;;;;x
duke_caribeno;Marqués;;;;;;;;;;;;;x
duke_female_caribeno;Marquésa;;;;;;;;;;;;;x
duchy_of_caribeno;Marquesado of;;;;;;;;;;;;;x
duchy_caribeno;Marquesado;;;;;;;;;;;;;x
king_caribeno;Rey;;;;;;;;;;;;;x
king_female_caribeno;Reina;;;;;;;;;;;;;x
kingdom_of_caribeno;Reino of;;;;;;;;;;;;;x
kingdom_caribeno;Reino;;;;;;;;;;;;;x
emperor_caribeno;Emperador;;;;;;;;;;;;;x
emperor_female_caribeno;Emperadora;;;;;;;;;;;;;x
empire_of_caribeno;Imperio of;;;;;;;;;;;;;x
empire_caribeno;Imperio;;;;;;;;;;;;;x

count_chicano;Señor;;;;;;;;;;;;;x
count_female_chicano;Señora;;;;;;;;;;;;;x
county_of_chicano;Señorío of;;;;;;;;;;;;;x
county_chicano;Señorío;;;;;;;;;;;;;x
duke_chicano;Marqués;;;;;;;;;;;;;x
duke_female_chicano;Marquésa;;;;;;;;;;;;;x
duchy_of_chicano;Marquesado of;;;;;;;;;;;;;x
duchy_chicano;Marquesado;;;;;;;;;;;;;x
king_chicano;Rey;;;;;;;;;;;;;x
king_female_chicano;Reina;;;;;;;;;;;;;x
kingdom_of_chicano;Reino of;;;;;;;;;;;;;x
kingdom_chicano;Reino;;;;;;;;;;;;;x
emperor_chicano;Emperador;;;;;;;;;;;;;x
emperor_female_chicano;Emperadora;;;;;;;;;;;;;x
empire_of_chicano;Imperio of;;;;;;;;;;;;;x
empire_chicano;Imperio;;;;;;;;;;;;;x

count_centrolatino;Señor;;;;;;;;;;;;;x
count_female_centrolatino;Señora;;;;;;;;;;;;;x
county_of_centrolatino;Señorío of;;;;;;;;;;;;;x
county_centrolatino;Señorío;;;;;;;;;;;;;x
duke_centrolatino;Marqués;;;;;;;;;;;;;x
duke_female_centrolatino;Marquésa;;;;;;;;;;;;;x
duchy_of_centrolatino;Marquesado of;;;;;;;;;;;;;x
duchy_centrolatino;Marquesado;;;;;;;;;;;;;x
king_centrolatino;Rey;;;;;;;;;;;;;x
king_female_centrolatino;Reina;;;;;;;;;;;;;x
kingdom_of_centrolatino;Reino of;;;;;;;;;;;;;x
kingdom_centrolatino;Reino;;;;;;;;;;;;;x
emperor_centrolatino;Emperador;;;;;;;;;;;;;x
emperor_female_centrolatino;Emperadora;;;;;;;;;;;;;x
empire_of_centrolatino;Imperio of;;;;;;;;;;;;;x
empire_centrolatino;Imperio;;;;;;;;;;;;;x

count_costero;Señor;;;;;;;;;;;;;x
count_female_costero;Señora;;;;;;;;;;;;;x
county_of_costero;Señorío of;;;;;;;;;;;;;x
county_costero;Señorío;;;;;;;;;;;;;x
duke_costero;Marqués;;;;;;;;;;;;;x
duke_female_costero;Marquésa;;;;;;;;;;;;;x
duchy_of_costero;Marquesado of;;;;;;;;;;;;;x
duchy_costero;Marquesado;;;;;;;;;;;;;x
king_costero;Rey;;;;;;;;;;;;;x
king_female_costero;Reina;;;;;;;;;;;;;x
kingdom_of_costero;Reino of;;;;;;;;;;;;;x
kingdom_costero;Reino;;;;;;;;;;;;;x
emperor_costero;Emperador;;;;;;;;;;;;;x
emperor_female_costero;Emperadora;;;;;;;;;;;;;x
empire_of_costero;Imperio of;;;;;;;;;;;;;x
empire_costero;Imperio;;;;;;;;;;;;;x
king_caraqueno;Sultán;;;;;;;;;;;;;x
king_female_caraqueno;Sultana;;;;;;;;;;;;;x

# count_mexicano;Señor;;;;;;;;;;;;;x
# count_female_mexicano;Señora;;;;;;;;;;;;;x
# county_of_mexicano;Señorío of;;;;;;;;;;;;;x
# county_mexicano;Señorío;;;;;;;;;;;;;x
# duke_mexicano;Marqués;;;;;;;;;;;;;x
# duke_female_mexicano;Marquésa;;;;;;;;;;;;;x
# duchy_of_mexicano;Marquesado of;;;;;;;;;;;;;x
# duchy_mexicano;Marquesado;;;;;;;;;;;;;x
# king_mexicano;Rey;;;;;;;;;;;;;x
# king_female_mexicano;Reina;;;;;;;;;;;;;x
# kingdom_of_mexicano;Reino of;;;;;;;;;;;;;x
# kingdom_mexicano;Reino;;;;;;;;;;;;;x
# emperor_mexicano;Emperador;;;;;;;;;;;;;x
# emperor_female_mexicano;Emperadora;;;;;;;;;;;;;x
# empire_of_mexicano;Imperio of;;;;;;;;;;;;;x
# empire_mexicano;Imperio;;;;;;;;;;;;;x

count_orinocense;Señor;;;;;;;;;;;;;x
count_female_orinocense;Señora;;;;;;;;;;;;;x
county_of_orinocense;Señorío of;;;;;;;;;;;;;x
county_orinocense;Señorío;;;;;;;;;;;;;x
duke_orinocense;Marqués;;;;;;;;;;;;;x
duke_female_orinocense;Marquésa;;;;;;;;;;;;;x
duchy_of_orinocense;Marquesado of;;;;;;;;;;;;;x
duchy_orinocense;Marquesado;;;;;;;;;;;;;x
king_orinocense;Rey;;;;;;;;;;;;;x
king_female_orinocense;Reina;;;;;;;;;;;;;x
kingdom_of_orinocense;Reino of;;;;;;;;;;;;;x
kingdom_orinocense;Reino;;;;;;;;;;;;;x
emperor_orinocense;Emperador;;;;;;;;;;;;;x
emperor_female_orinocense;Emperadora;;;;;;;;;;;;;x
empire_of_orinocense;Imperio of;;;;;;;;;;;;;x
empire_orinocense;Imperio;;;;;;;;;;;;;x

count_plautdietsch;Grefe;;;;;;;;;;;;;x
count_female_plautdietsch;Grefin;;;;;;;;;;;;;x
county_of_plautdietsch;Grefedom of;;;;;;;;;;;;;x
county_plautdietsch;Grefedom;;;;;;;;;;;;;x
duke_plautdietsch;Hertoch;;;;;;;;;;;;;x
duke_female_plautdietsch;Hertochin;;;;;;;;;;;;;x
duchy_of_plautdietsch;Hertochdom of;;;;;;;;;;;;;x
duchy_plautdietsch;Hertochdom;;;;;;;;;;;;;x
king_plautdietsch;Kjennich;;;;;;;;;;;;;x
king_female_plautdietsch;Kjennichin;;;;;;;;;;;;;x
kingdom_of_plautdietsch;Kjennichdom in;;;;;;;;;;;;;x
kingdom_plautdietsch;Kjennichdom;;;;;;;;;;;;;x
emperor_plautdietsch;Kjeisa;;;;;;;;;;;;;x
emperor_female_plautdietsch;Kjeisin;;;;;;;;;;;;;x
empire_of_plautdietsch;Kjeisadom of;;;;;;;;;;;;;x
empire_plautdietsch;Kjeisadom;;;;;;;;;;;;;x

barony_texaner;Freiherr;;;;;;;;;;;;;x
barony_female_texaner;Freifrau;;;;;;;;;;;;;x
barony_of_texaner;Baronie of;;;;;;;;;;;;;x
barony_texaner;Baronie;;;;;;;;;;;;;x
count_texaner;Graf;;;;;;;;;;;;;x
count_female_texaner;Gräfin;;;;;;;;;;;;;x
county_of_texaner;Grafschaft of;;;;;;;;;;;;;x
county_texaner;Grafschaft;;;;;;;;;;;;;x
duke_texaner;Herzog;;;;;;;;;;;;;x
duke_female_texaner;Herzogin;;;;;;;;;;;;;x
duchy_of_texaner;Herzogtum of;;;;;;;;;;;;;x
duchy_texaner;Herzogtum;;;;;;;;;;;;;x
king_texaner;König;;;;;;;;;;;;;x
king_female_texaner;Königin;;;;;;;;;;;;;x
kingdom_of_texaner;Königreich of;;;;;;;;;;;;;x
kingdom_texaner;Königreich;;;;;;;;;;;;;x
emperor_texaner;Kaiser;;;;;;;;;;;;;x
emperor_female_texaner;Kaiserin;;;;;;;;;;;;;x
empire_of_texaner;Kaiserreich of;;;;;;;;;;;;;x
empire_texaner;Kaiserreich;;;;;;;;;;;;;x

TRIBE_OF;Tribe of;;;;;;;;;;;;;x
vice_royalty_baron_female;Castellan;;;;;;;;;;;;;x
vice_royalty_baron;Castellan;;;;;;;;;;;;;x
vice_royalty_duchy_of;Province of;;;;;;;;;;;;;x
vice_royalty_duchy;Province;;;;;;;;;;;;;x
vice_royalty_duke_female;Lieutenant Governess;;;;;;;;;;;;;x
vice_royalty_duke;Lieutenant Governor;;;;;;;;;;;;;x
vice_royalty_emperor_female;Governess-General;;;;;;;;;;;;;x
vice_royalty_emperor;Governor-General;;;;;;;;;;;;;x
vice_royalty_empire_of;Dominion of;;;;;;;;;;;;;x
vice_royalty_empire;Dominion;;;;;;;;;;;;;x
vice_royalty_king_female;Governess;;;;;;;;;;;;;x
vice_royalty_king;Governor;;;;;;;;;;;;;x
vice_royalty_kingdom_of;Territory of;;;;;;;;;;;;;x
vice_royalty_kingdom;Territory;;;;;;;;;;;;;x

expected_next_title_ursuline_cardinal;Expected Next Cardinal;Prochain cardinal prévu;Erwarteter neuer Kardinal;;Presunto próximo cardenal;;;;;;;;;x
expected_next_title_ursuline_cardinal_tooltip;This bishop is probably next in line for a Cardinalship when one becomes available.;Cet évêque sera probablement le prochain cardinal dès qu'une place se libérera.;Dieser Bischof wird wahrscheinlich als nächster zum Kardinal ernannt, wenn ein Sitz im Kollegium frei wird.;;Este obispo será, probablemente, el próximo Cardenal cuando haya una vacante.;;;;;;;;;x
best_candidate_title_ursuline_cardinal;My Best Cardinal Candidate;Mes meilleurs cardinaux potentiels;Mein bester Kardinalskandidat;;Mi mejor candidato a Cardenal;;;;;;;;;x
best_candidate_title_ursuline_cardinal_tooltip;Of all the bishops in my realm, this one is the likeliest to get appointed Cardinal by the Abbess-General.;De tous les évêques de mon royaume, celui-ci est le plus susceptible d'être nommé cardinal par le pape.;Von allen Bischöfen in meinem Reich wird dieser wahrscheinlich am ehesten vom Papst zum Kardinal ernannt.;;De todos los obispos de mi Reino, este es el que tiene más probabilidades de que el Papa lo nombre Cardenal.;;;;;;;;;x
title_high_church_cardinal;Cardinal;Cardinal;Kardinal;;Cardenal;;;;;;;;;x
expected_next_title_high_church_cardinal;Expected Next Cardinal;Prochain cardinal prévu;Erwarteter neuer Kardinal;;Presunto próximo cardenal;;;;;;;;;x
expected_next_title_high_church_cardinal_tooltip;This bishop is probably next in line for a Cardinalship when one becomes available.;Cet évêque sera probablement le prochain cardinal dès qu'une place se libérera.;Dieser Bischof wird wahrscheinlich als nächster zum Kardinal ernannt, wenn ein Sitz im Kollegium frei wird.;;Este obispo será, probablemente, el próximo Cardenal cuando haya una vacante.;;;;;;;;;x
best_candidate_title_high_church_cardinal;My Best Cardinal Candidate;Mes meilleurs cardinaux potentiels;Mein bester Kardinalskandidat;;Mi mejor candidato a Cardenal;;;;;;;;;x
best_candidate_title_high_church_cardinal_tooltip;Of all the bishops in my realm, this one is the likeliest to get appointed Cardinal by the Pope.;De tous les évêques de mon royaume, celui-ci est le plus susceptible d'être nommé cardinal par le pape.;Von allen Bischöfen in meinem Reich wird dieser wahrscheinlich am ehesten vom Papst zum Kardinal ernannt.;;De todos los obispos de mi Reino, este es el que tiene más probabilidades de que el Papa lo nombre Cardenal.;;;;;;;;;x

oficial_stewardship_authorization;Has Stewardship Mandate;;;;;;;;;x
lost_oficial_diplomacy_authorization;Lost Diplomatic Mandate;;;;;;;;;x

bureaucracy_job_marshal;Grand Commandant;;;;;;;;;;;;;x
bureaucracy_job_chancellor;Upholder of Ceremonies;;;;;;;;;;;;;x
bureaucracy_job_treasurer;Superintendent of Revenues;;;;;;;;;;;;;x
bureaucracy_job_spymaster;Investigator of Transgressions;;;;;;;;;;;;;x
bureaucracy_job_spiritual;Guru;;;;;;;;;;;;;x

bureaucracy_baron;Magistrate;;;;;;;;;;;;;x
bureaucracy_baron_female;Magistrate;;;;;;;;;;;;;x
bureaucracy_barony_of;Jurisdiction of;;;;;;;;;;;;;x
bureaucracy_barony;Jurisdiction;;;;;;;;;;;;;x
bureaucracy_count;Subprefect;;;;;;;;;;;;;x
bureaucracy_count_female;Subprefect;;;;;;;;;;;;;x
bureaucracy_county_of;Subprefecture of;;;;;;;;;;;;;x
bureaucracy_county;Subprefecture;;;;;;;;;;;;;x
bureaucracy_duke;Prefect;;;;;;;;;;;;;x
bureaucracy_duke_female;Prefect;;;;;;;;;;;;;x
bureaucracy_duchy_of;Prefecture of;;;;;;;;;;;;;x
bureaucracy_duchy;Prefecture;;;;;;;;;;;;;x
bureaucracy_king;King;;;;;;;;;;;;;x
bureaucracy_king_female;Queen;;;;;;;;;;;;;x
bureaucracy_kingdom_of_female;Kingdom of;;;;;;;;;;;;;x
bureaucracy_kingdom_female;Kingdom;;;;;;;;;;;;;x
bureaucracy_emperor;Celestial Emperor;;;;;;;;;;;;;x
bureaucracy_emperor_female;Celestial Empress;;;;;;;;;;;;;x
bureaucracy_empire_of;Celestial Empire of;;;;;;;;;;;;;x
bureaucracy_empire;Celestial Empire;;;;;;;;;;;;;x

bureaucracy_title_prince;Prince;;;;;;;;;;;;;x
bureaucracy_title_prince_female;Princess;;;;;;;;;;;;;x
bureaucracy_title_queen_mother;Dowager Queen;;;;;;;;;;;;;x
bureaucracy_emperor_title_queen_mother;Dowager Empress;;;;;;;;;;;;;x

title_evaluator_of_merit;Evaluator of Merit;;;;;;;;;;;;;x
title_evaluator_of_merit_desc;In the better days of the Californian Empire, the Evaluator of Merit was responsible for assessing all applicants for government positions. Today, as positions are usually filled by friends and relatives of rulers instead of qualified civil servants, the position of Evaluator of Merit is wholly ceremonial, but it still holds a good deal of prestige.;;;;;;;;;;;;;x
title_grand_herald;Grand Herald;;;;;;;;;;;;;x
title_grand_herald_desc;The Grand Herald is charged with greeting visitors to the court and ensuring they show proper respect to the ruler.;;;;;;;;;;;;;x
title_commandant_of_gardens;Commandant of Gardens;;;;;;;;;;;;;x
title_commandant_of_gardens_desc;The Commandant of Gardens is responsible for the upkeep of the parks and waterways of the capital.;;;;;;;;;;;;;x
title_keeper_of_equipages;Keeper of Equipages;;;;;;;;;;;;;x
title_keeper_of_equipages_desc;The Keeper of Equipages is responsible for maintaining the ruler's stable and keeping the roads clear for official business.;;;;;;;;;;;;;x
title_libationer;Libationer;;;;;;;;;;;;;x
title_libationer_desc;The Libationer is an essential part of court protocol, responsible for maintaining the royal vineyards, keeping the palace's wine cellar well stocked, and serving distinguished guests at the court.;;;;;;;;;;;;;x
title_amirul_umara;Amir al-Umara;;;;;;;;;;;;;x
title_amirul_umara_desc;The Amir al-Umara was once a title which signified supreme commander of all the commanders in the realm. Today, as positions are usually filled by the desired heir of rulers instead of qualified generals, the position is wholly ceremonial, but it still holds a good deal of authority.;;;;;;;;;;;;;x
title_mormon_cardinal;Apostle;;;;;;;;;;;;;x
expected_next_title_mormon_cardinal;Next Expected Apostle;;;;;;;;;;;;;x
expected_next_title_mormon_cardinal_tooltip;This bishop is probably next in line for an Apostleship when one becomes available.;;;;;;;;;;;;;x
best_candidate_title_mormon_cardinal;My Best Apostle Candidate;;;;;;;;;;;;;x
best_candidate_title_mormon_cardinal_tooltip;Of all the bishops in my realm, this one is the likeliest to get called as an Apostle.;;;;;;;;;;;;;x

colonial_government;Colonial;;;;;;;;;;;;;x
colonial_government_desc;The closest American equivalent to the government of the Japanese and Russian colonies is the merchant republic. However, unlike American merchant republics, the Japanese and Russian colonies do not have a tradition of religious freedom. The viceroyalty changes between the five major colonial families through special elections. Colonists can also build a network of Trade Posts, even in the counties of other powers.;;;;;;;;;;;;;x

bureaucratic_government;Bureaucratic;;;;;;;;;;;;;x;
bureaucratic_government_desc;The bureaucracy of California is similar to the Feudal system — rulers must rely on land holding vassals or varying loyalty and ambition. Rulers are allowed to reorganize their realm, revoking Prefectural titles and retracting vassals, but otherwise are not allowed to imprison vassals or revoke their titles unless they have broken the law. The maximum number of vassals and the number of Holdings you can directly own are controlled by the Centralization Law. If you should convert to a non-Cetic religion, your government form will change to Feudal.;Le système arabe de l'Iqtâ est similaire au système féodal – les souverains doivent faire appel à des vassaux pour tenir leurs fiefs et leur degré d'ambition ou de loyauté peut varier. Le nombre maximal de vassaux et le nombre de fiefs que vous pouvez directement posséder sont contrôlés par la loi de centralisation. Cependant, il n'y a qu'une seule forme de succession disponible – la succession « ouverte » chaotique, selon laquelle le fils qui détient le plus de terres est en droit d'hériter. Si vous vous convertissez à une religion de type non musulman, votre gouvernement sera de type féodal.;Das arabische Iqtasystem ähnelt dem Feudalsystem. Auch hier muss der Herrscher auf möglicherweise unzuverlässige Vasallen vertrauen. In den Zentralisierungsgesetzen ist festgelegt, wie viele Liegenschaften und wie viele Vasallen Ihr maximal haben könnt. Allerdings gibt es bei der Erbfolge nur eine einzige Variante: das chaotische 'offene' System, bei dem immer der Sohn mit dem größten Landbesitz erbt. Wenn Ihr zu einer nicht-islamischen Religion konvertiert, wechselt Eure Staatsform zum Feudalsystem.;;El sistema árabe del Iqta es similar al sistema feudal — los gobernantes deben depender de vasallos con posesiones territoriales de variable lealtad y ambición. El número máximo número de vasallos y de posesiones que puedes poseer directamente puedes poseer están controlados por la ley de centralización. Sin embargo, sólo existe una forma de sucesión: la caótica 'abierta', donde hereda el hijo con más tierras. Si te conviertes a una religión no musulmana tu forma de gobierno cambiará a feudal.;;;;;x;;;;;
CHRONICLE_ADOPTED_BUREAUCRACY;[Root.GetDynName] adopted a Bureaucratic system in [Root.GetHerHis] domains, abandoning the old tribal ways.;[Root.GetDynName] a adopté un système d'iqta dans son domaine, abandonnant les anciennes coutumes tribales.;[Root.GetDynName] gab das Leben als Stamm auf und übernahm das Iqtasystem in [Root.GetHerHis] Gebiet.;;[Root.GetDynName] adoptó un sistema Iqta en [Root.GetHerHis] dominios, abandonando las viejas costumbres tribales.;;;;;;;;;x
CHRONICLE_NOMAD_ADOPTED_BUREAUCRACY;[Root.GetDynName] adopted a Bureaucratic system in [Root.GetHerHis] domains, leaving their old nomad life behind them.;[Root.GetDynName] a adopté un système d'iqta dans son domaine, abandonnant son mode de vie nomade.;[Root.GetDynName] gab das Nomadendasein auf und übernahm das Iqtasystem in [Root.GetHerHis] Gebiet.;;[Root.GetDynName] adoptó un sistema Iqta en dominios de [Root.GetHerHis], dejando atrás su vida nómada.;;;;;;;;;x
californian_imperial_government;Californian Imperialism;;;;;;;;;;;;;x;
californian_imperial_government_desc;Californian Imperialism, much like the ordinary Feudal government, revolves around vassals owing fealty to their liege who in this case is considered to be the divine Child of Heaven, and ruler of all. The Imperial government is unique to those who claim they are the true Emperor of California, and can only be implemented by an Emperor capable of backing this claim with force...;;;;;;;;;x
adopt_californian_imperialism_tt;You will reform the Imperial bureaucracy of the Californian Empire.;;;;;;;;;x
adopt_californian_imperialism_gov_tt;Under Chinese Imperialism you:\n§Y*§! Can hold cities\n§Y*§! Do not care if others do not follow your religion nor can you demand their conversion\n§Y*§! Do not get opinion penalties with vassals of other government types\n§Y*§! Can not create or usurp Empires\n§Y*§! Are limited to non-elective succession laws;;;;;;;;;;;;;x


gov_bureaucratic;Bureaucratic [PrimaryTitle.GetTier];;;;;;;;;;;;;x
gov_elec_bureaucratic;Elective Bureaucratic [PrimaryTitle.GetTier];;;;;;;;;;;;;x
gov_hered_bureaucratic;Hereditary Bureaucratic [PrimaryTitle.GetTier];;;;;;;;;;;;;x
gov_celestial_empire;Celestial Empire;;;;;;;;;;;;;x
gov_figurehead_empire;Imperial Figurehead;;;;;;;;;;;;;x
gov_colonial_jap;Edokko Trading Company;;;;;;;;;;;;;x
gov_colonial_rus;Colonial Oblast;;;;;;;;;;;;;x
gov_americanist_constitutional;Constitutional [PrimaryTitle.GetTier];;;;;;;;;;;;;x
gov_aristocratic_electorial_hcc;Elective Aristocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime électoral et aristocratique);[PrimaryTitle.GetTier] (Aristokratisch und mit Elektorat);;[PrimaryTitle.GetTier] aristocrático electivo;;;;;;;;;;;;;x
gov_aristocratic_hereditary_hcc;Hereditary Aristocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime héréditaire et aristocratique);[PrimaryTitle.GetTier] (Aristokratisch und mit Erbfolge);;[PrimaryTitle.GetTier] aristocrático hereditario;;;;;;;;;;;;;x
gov_electorial_despotic_hcc;Elective Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime électoral et despotique);[PrimaryTitle.GetTier] (Despotisch und mit Elektorat);;[PrimaryTitle.GetTier] despótico electivo;;;;;;;;;;;;;x
gov_hereditary_despotic_hcc;Hereditary Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime héréditaire et despotique);[PrimaryTitle.GetTier] (Despotisch und mit Erbfolge);;[PrimaryTitle.GetTier] despótico hereditario;;;;;;;;;;;;;x
gov_electorial_absolute_hcc;Elective Absolute [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime électoral et absolu);[PrimaryTitle.GetTier] (Absolut und mit Elektorat);;[PrimaryTitle.GetTier] absoluto electivo;;;;;;;;;;;;;x
gov_hereditary_absolute_hcc;Hereditary Absolute [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime héréditaire et absolu);[PrimaryTitle.GetTier] (Absolut und mit Erbfolge);;[PrimaryTitle.GetTier] absoluto hereditario;;;;;;;;;;;;;x
gov_duchy_viceroy_cali;[Liege.PrimaryTitle.GetAdjective] Prefecture;;;;;;;;;;;;;x
gov_king_viceroy_cali;[Liege.PrimaryTitle.GetAdjective] Governorate;;;;;;;;;;;;;x
gov_afro_chiefdom;[Religion.GetGroupName] [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] ([Religion.GetGroupName]);[Religion.GetGroupName]es [PrimaryTitle.GetTier];;[PrimaryTitle.GetTier] [Religion.GetName];;;;;;;;;x
gov_noble_afro_chiefdom;Noble [Religion.GetGroupName] [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] noble ([Religion.GetGroupName]);[Religion.GetGroupName]es [PrimaryTitle.GetTier] (Adlige);;Noble [PrimaryTitle.GetTier] [Religion.GetName];;;;;;;;;x
gov_afro_feudal;Feudal [Religion.GetGroupName] [PrimaryTitle.GetTier];;;;;;;;;;;;;x
gov_hereditary_yanklaw;Hereditary Yanklaw;;;;;;;;;;;;;x
gov_electorial_yanklaw;Elective Yanklaw;;;;;;;;;;;;;x
gov_afro_aristocratic_monarchy;Aristocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime aristocratique);[PrimaryTitle.GetTier] (Aristokratisch);;[PrimaryTitle.GetTier] aristocrático;;;;;;;;;;;;;x
gov_elective_afro_aristocratic_monarchy;Elective Aristocratic [PrimaryTitle.GetTier];;;;;;;;;x
gov_afro_despotic_monarchy;Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime despotique);[PrimaryTitle.GetTier] (Despotisch);;[PrimaryTitle.GetTier] despótico;;;;;;;;;;;;;x
gov_elective_afro_despotic_monarchy;Elective Despotic [PrimaryTitle.GetTier];;;;;;;;;x
gov_afro_absolute_monarchy;Absolute [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime absolu);[PrimaryTitle.GetTier] (Absolut);;[PrimaryTitle.GetTier] absoluto;;;;;;;;;;;;;x
gov_elective_afro_absolute_monarchy;Elective Absolute [PrimaryTitle.GetTier];;;;;;;;;x
gov_afro_absolute_autocracy;Absolute Imperial Autocracy;Autocratie impériale (régime absolu);Absolute Kaiserliche Autokratie;;Autocracia imperial absoluta;;;;;;;;;;;;;x
gov_elective_afro_absolute_autocracy;Elective Absolute Imperial Autocracy;;;;;;;;;;;;;x
gov_afro_despotic_autocracy;Despotic Imperial Autocracy;Autocratie impériale (régime despotique);Despotische Kaiserliche Autokratie;;Autocracia imperial despótica;;;;;;;;;;;;;x
gov_elective_afro_despotic_autocracy;Elective Despotic Imperial Autocracy;;;;;;;;;;;;;x
gov_afro_aristocratic_autocracy;Aristocratic Imperial Autocracy;Autocratie impériale (régime aristocratique);Aristokratische Kaiserliche Autokratie;;Autocracia imperial aristocrática;;;;;;;;;;;;;x
gov_elective_afro_aristocratic_autocracy;Elective Aristocratic Imperial Autocracy;;;;;;;;;;;;;x
gov_hereditary_aristocratic_monarchy_guyanese;Hereditary Aristocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime aristocratique);[PrimaryTitle.GetTier] (Aristokratisch);;[PrimaryTitle.GetTier] aristocrático;;;;;;;;;;;;;x
gov_hereditary_despotic_monarchy_guyanese;Hereditary Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime despotique);[PrimaryTitle.GetTier] (Despotisch);;[PrimaryTitle.GetTier] despótico;;;;;;;;;;;;;x
gov_hereditary_absolute_autocracy_guyanese;Hereditary Absolute Imperial Autocracy;Autocratie impériale (régime absolu);Absolute Kaiserliche Autokratie;;Autocracia imperial absoluta;;;;;;;;;;;;;x
gov_hereditary_despotic_autocracy_guyanese;Hereditary Despotic Imperial Autocracy;Autocratie impériale (régime despotique);Despotische Kaiserliche Autokratie;;Autocracia imperial despótica;;;;;;;;;;;;;x
gov_hereditary_aristocratic_autocracy_guyanese;Hereditary Aristocratic Imperial Autocracy;Autocratie impériale (régime aristocratique);Aristokratische Kaiserliche Autokratie;;Autocracia imperial aristocrática;;;;;;;;;;;;;x
gov_hereditary_sol;Hereditary [PrimaryTitle.GetTier] of Eréndira;;;;;;;;;;;;;x
gov_electorial_sol;Elective [PrimaryTitle.GetTier] of Eréndira;;;;;;;;;;;;;x
gov_native_eldership;[Religion.GetName] Eldership;Conseil des anciens ([Religion.GetName]);[Religion.GetName]e-Ältestenherrschaft;;Anciano [Religion.GetName];;;;;;;;;x
gov_noble_native_eldership;Noble [Religion.GetName] Eldership;Conseil noble des anciens ([Religion.GetName]);Aristokratische [Religion.GetName]e-Ältestenherrschaft;;Noble anciano [Religion.GetName];;;;;;;;;x
gov_ecumenical;[Religion.GetName] Council Seat;;;;;;;;;;;;;x
gov_reformed_californian_empire;Reformed Californian Empire;;;;;;;;;;;;;x
gov_afro_eldership;[Religion.GetGroupName] Eldership;;;;;;;;;;;;;x
gov_aztec;[Religion.GetName] Aristocracy;;;;;;;;;;;;;x
gov_aztec_empire;[Religion.GetName] Empire;;;;;;;;;;;;;x

String_Mormon;Mormon;;;;;;;;;;;;;x
String_Patriot;Patriot;;;;;;;;;;;;;x
String_Atomicist;Atomicist;;;;;;;;;;;;;x
String_Gaian;Gaian;;;;;;;;;;;;;x
String_Cetic;Cetic;;;;;;;;;;;;;x
String_Rasta;Rasta;;;;;;;;;;;;;x
String_nautical;Pirate;;;;;;;;;;;;;x
String_Mormons;Mormons;;;;;;;;;;;;;x
String_Patriots;Patriots;;;;;;;;;;;;;x
String_Atomicists;Atomicist;;;;;;;;;;;;;x
String_Consumerists;Consumerists;;;;;;;;;;;;;x
String_Monetarists;Monetarists;;;;;;;;;;;;;x
String_Gaians;Gaians;;;;;;;;;;;;;x
String_Cetics;Cetics;;;;;;;;;;;;;x
String_Rastas;Rastas;;;;;;;;;;;;;x
String_nauticals;Pirates;;;;;;;;;;;;;x
String_Americanist;Americanist;;;;;;;;;;;;;x
String_Consumerist;Consumerist;;;;;;;;;;;;;x
String_Monetarist;Monetarist;;;;;;;;;;;;;x
String_Rastafari;Rastafari;;;;;;;;;;;;;x
string_generic_believer;believer;;;;;;;;;;;;;x
string_generic_believers;believers;;;;;;;;;;;;;x
string_generic_temple;Temple;;;;;;;;;;;;;x
string_dread_nautical;dread pirate;;;;;;;;;;;;;x
string_dread_nautical_cap;Dread Pirate;;;;;;;;;;;;;x
string_beast_chupacabra;\nCould it be a piece of a chupacabra?;;;;;;;;;;;;;x
string_beast_loogaroo;\nCould it be a piece of a loogaroo?;;;;;;;;;;;;;x
